SALE DATE,RECEIPT NO,ORDERTYPE NAME,ITEM NAME,CATEGORY NAME,COST PRICE,SELLING PRICE,ITEM QUANTITY,ITEM AMOUNT,TAX AMOUNT,LOCATION,EXPECTED_REVENUE,REVENUE_LEAKAGE,TOTAL_COST,TRUE_PROFIT,IS_DEFECT,IS_SYSTEM_ERROR,Sigma_Level,Yield,Defect_Count
2019-02-06,BL13,On Shop, Jeans - Denim,Casual Wear,17528,17728,1,900,0,Hyderabad,17728,16828,17528,200,False,True,5.219016485455709,1.0,1
2019-02-06,BL13,On Shop, Jeans - Denim,Casual Wear,9337,9537,1,900,0,Chennai,9537,8637,9337,200,False,True,5.219016485455709,1.0,1
2019-02-06,BL14,On Shop, Jeans - Denim,Casual Wear,14568,14768,1,900,0,Chennai,14768,13868,14568,200,False,True,5.219016485455709,1.0,1
2019-02-06,BL14,On Shop, Jeans - Denim,Casual Wear,9744,9944,1,900,0,Bangalore,9944,9044,9744,200,False,True,5.219016485455709,1.0,1
2019-02-06,BL14,On Shop, Jeans - Denim,Casual Wear,11692,11892,1,1100,0,Bangalore,11892,10792,11692,200,False,True,5.219016485455709,1.0,1
2019-02-06,BL15,On Shop, Jeans - Denim,Casual Wear,3325,3525,1,900,0,Bangalore,3525,2625,3325,200,False,True,5.219016485455709,1.0,1
2019-02-06,BL13,On Shop, Jeans - Denim,Casual Wear,7397,7597,1,1100,0,Hyderabad,7597,6497,7397,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN12,On Shop, Jeans - Denim,Casual Wear,18381,18581,1,1100,0,Chennai,18581,17481,18381,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN17,On Shop, Shirt - PE,Semi Formal,6019,6219,1,800,0,Bangalore,6219,5419,6019,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN14,On Shop, Jeans - Lega,Casual Wear,13692,13892,1,1000,0,Bangalore,13892,12892,13692,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN20,On Shop, Jeans - Denim,Casual Wear,14450,14650,1,900,0,Chennai,14650,13750,14450,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN20,On Shop, T-shirt,Semi Formal,10106,10306,1,600,0,Chennai,10306,9706,10106,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN20,On Shop, T-shirt,Semi Formal,16226,16426,1,600,0,Chennai,16426,15826,16226,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN21,On Shop, Jeans - Denim,Casual Wear,16695,16895,1,1100,0,Bangalore,16895,15795,16695,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN22,On Shop, Jeans - Zara,Casual Wear,17524,17724,3,2700,0,Chennai,53172,50472,52572,600,False,True,5.219016485455709,1.0,1
2019-02-06,LN23,On Shop, Jeans - Levis,Casual Wear,9420,9620,1,1100,0,Hyderabad,9620,8520,9420,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN23,On Shop, T-shirt,Semi Formal,8526,8726,1,600,0,Bangalore,8726,8126,8526,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN19,On Shop, T-shirt,Semi Formal,12499,12699,1,600,0,Chennai,12699,12099,12499,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN24,On Shop, Jeans - Denim,Casual Wear,8572,8772,1,900,0,Hyderabad,8772,7872,8572,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN24,On Shop, T-shirt,Semi Formal,10716,10916,1,600,0,Chennai,10916,10316,10716,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN25,Online Order, Jeans - Denim,Casual Wear,14836,15036,3,2700,0,Bangalore,45108,42408,44508,600,False,True,5.219016485455709,1.0,1
2019-02-06,LN26,Online Order, T-shirt,Semi Formal,15457,15657,1,600,0,Chennai,15657,15057,15457,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN26,Online Order, Shirt - PE,Semi Formal,11994,12194,1,800,0,Hyderabad,12194,11394,11994,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN27,Online Order, T-shirt,Semi Formal,16121,16321,1,600,0,Bangalore,16321,15721,16121,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN29,Online Order, Jeans - Levis,Casual Wear,1897,2097,1,1100,0,Hyderabad,2097,997,1897,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN28,Online Order, Jeans - Levis,Casual Wear,13583,13783,1,1100,0,Hyderabad,13783,12683,13583,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN24,On Shop, T-shirt,Semi Formal,14381,14581,1,600,0,Bangalore,14581,13981,14381,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN13,On Shop, Jeans - Lega,Casual Wear,4000,4200,1,1000,0,Chennai,4200,3200,4000,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN19,On Shop, T-shirt,Semi Formal,10613,10813,1,600,0,Hyderabad,10813,10213,10613,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN18,On Shop, Jeans - Denim,Casual Wear,16128,16328,1,900,0,Bangalore,16328,15428,16128,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN14,On Shop, Jeans - Denim,Casual Wear,10517,10717,1,1100,0,Bangalore,10717,9617,10517,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN14,On Shop, Jeans - Lega,Casual Wear,18385,18585,1,1000,0,Chennai,18585,17585,18385,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN15,On Shop, Jeans - Denim,Casual Wear,12749,12949,1,900,0,Hyderabad,12949,12049,12749,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN15,On Shop, Jeans - Denim,Casual Wear,7267,7467,1,1100,0,Hyderabad,7467,6367,7267,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN15,On Shop, Jeans - Denim,Casual Wear,10642,10842,1,900,0,Hyderabad,10842,9942,10642,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN16,On Shop, Jeans - Denim,Casual Wear,6781,6981,1,1100,0,Bangalore,6981,5881,6781,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN16,On Shop, Shirt - PE,Semi Formal,11826,12026,1,800,0,Hyderabad,12026,11226,11826,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN19,On Shop, T-shirt,Semi Formal,1281,1481,1,600,0,Hyderabad,1481,881,1281,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN17,On Shop, Jeans - Zara,Casual Wear,11256,11456,1,900,0,Chennai,11456,10556,11256,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN17,On Shop, Shirt - PE,Semi Formal,1873,2073,1,800,0,Chennai,2073,1273,1873,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN17,On Shop, Jeans - Lega,Casual Wear,13714,13914,1,1000,0,Chennai,13914,12914,13714,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN19,On Shop, T-shirt,Semi Formal,9824,10024,1,10024,0,Chennai,10024,0,9824,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN17,On Shop, T-shirt,Semi Formal,821,1021,1,600,0,Hyderabad,1021,421,821,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN17,On Shop, Jeans - Denim,Casual Wear,1498,1698,1,900,0,Hyderabad,1698,798,1498,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN17,On Shop, Jeans - Denim,Casual Wear,10989,11189,1,1100,0,Chennai,11189,10089,10989,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN18,On Shop, Jeans - Lega,Casual Wear,1583,1783,1,1000,0,Bangalore,1783,783,1583,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN17,On Shop, Jeans - Denim,Casual Wear,13287,13487,1,1100,0,Chennai,13487,12387,13287,200,False,True,5.219016485455709,1.0,1
2019-02-06,LN18,On Shop, Jeans - Denim,Casual Wear,10420,10620,2,21240,0,Chennai,21240,0,20840,400,False,False,5.219016485455709,1.0,0
2019-02-06,BL13,On Shop, Jeans - Denim,Casual Wear,13020,13220,1,13220,0,Bangalore,13220,0,13020,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN19,On Shop, T-shirt,Semi Formal,1234,1434,1,1434,0,Chennai,1434,0,1234,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL16,On Shop, Jeans - Zara,Casual Wear,9809,10009,1,10009,0,Chennai,10009,0,9809,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN5,On Shop, Jeans - Denim,Casual Wear,15886,16086,1,16086,0,Chennai,16086,0,15886,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN5,On Shop, Jeans - Denim,Casual Wear,10891,11091,1,11091,0,Bangalore,11091,0,10891,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN5,On Shop, Jeans - Zara,Casual Wear,15344,15544,1,15544,0,Hyderabad,15544,0,15344,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN6,On Shop, Jeans - Denim,Casual Wear,6614,6814,1,6814,0,Chennai,6814,0,6614,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN7,On Shop, Jeans - Zara,Casual Wear,15871,16071,1,16071,0,Chennai,16071,0,15871,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN7,On Shop, Jeans - Denim,Casual Wear,8961,9161,1,9161,0,Bangalore,9161,0,8961,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL16,On Shop, Jeans - Denim,Casual Wear,2863,3063,1,3063,0,Bangalore,3063,0,2863,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN7,On Shop, Jeans - Denim,Casual Wear,7732,7932,1,7932,0,Hyderabad,7932,0,7732,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN9,On Shop, Jeans - Zara,Casual Wear,7711,7911,1,7911,0,Bangalore,7911,0,7711,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN10,On Shop, Jeans - Zara,Casual Wear,10696,10896,1,10896,0,Chennai,10896,0,10696,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN10,On Shop, Jeans - Zara,Casual Wear,4029,4229,1,4229,0,Bangalore,4229,0,4029,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN11,On Shop, Jeans - Zara,Casual Wear,10010,10210,1,10210,0,Bangalore,10210,0,10010,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN12,On Shop, Jeans - Denim,Casual Wear,16695,16895,1,16895,0,Chennai,16895,0,16695,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN12,On Shop, Jeans - Denim,Casual Wear,15564,15764,1,15764,0,Chennai,15764,0,15564,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN12,On Shop, Jeans - Denim,Casual Wear,1923,2123,1,2123,0,Chennai,2123,0,1923,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN8,On Shop, Jeans - Zara,Casual Wear,6155,6355,1,6355,0,Bangalore,6355,0,6155,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL16,On Shop, Jeans - Denim,Casual Wear,7947,8147,1,8147,0,Chennai,8147,0,7947,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL15,On Shop, Jeans - Denim,Casual Wear,6635,6835,1,6835,0,Chennai,6835,0,6635,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL15,On Shop, Jeans - Denim,Casual Wear,11977,12177,2,24354,0,Hyderabad,24354,0,23954,400,False,False,5.219016485455709,1.0,0
2019-02-06,BL11,On Shop, Jeans - Denim,Casual Wear,671,871,1,871,0,Hyderabad,871,0,671,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL11,On Shop, Jeans - Denim,Casual Wear,6354,6554,1,6554,0,Bangalore,6554,0,6354,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL12,On Shop, Jeans - Denim,Casual Wear,17483,17683,1,17683,0,Chennai,17683,0,17483,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL12,On Shop, Jeans - Denim,Casual Wear,4916,5116,1,5116,0,Chennai,5116,0,4916,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL12,On Shop, Jeans - Denim,Casual Wear,16417,16617,1,16617,0,Chennai,16617,0,16417,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL12,On Shop, Jeans - Denim,Casual Wear,13413,13613,1,13613,0,Chennai,13613,0,13413,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL12,On Shop, Jeans - Denim,Casual Wear,9175,9375,2,18750,0,Chennai,18750,0,18350,400,False,False,5.219016485455709,1.0,0
2019-02-06,LN27,Online Order, Jeans - Zara,Casual Wear,17039,17239,1,900,0,Hyderabad,17239,16339,17039,200,False,True,5.219016485455709,1.0,1
2019-02-06,BL13,On Shop, Jeans - Denim,Casual Wear,12923,13123,1,13123,0,Bangalore,13123,0,12923,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL13,On Shop, Jeans - Denim,Casual Wear,4163,4363,1,4363,0,Chennai,4363,0,4163,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL13,On Shop, Jeans - Denim,Casual Wear,9368,9568,1,9568,0,Chennai,9568,0,9368,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL13,On Shop, Jeans - Denim,Casual Wear,13885,14085,1,14085,0,Chennai,14085,0,13885,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL14,On Shop, Jeans - Denim,Casual Wear,17152,17352,2,34704,0,Chennai,34704,0,34304,400,False,False,5.219016485455709,1.0,0
2019-02-06,BL14,On Shop, Jeans - Denim,Casual Wear,6197,6397,1,6397,0,Hyderabad,6397,0,6197,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL14,On Shop, Jeans - Denim,Casual Wear,12950,13150,1,13150,0,Bangalore,13150,0,12950,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL14,On Shop, Jeans - Denim,Casual Wear,14592,14792,1,14792,0,Bangalore,14792,0,14592,200,False,False,5.219016485455709,1.0,0
2019-02-06,BL15,On Shop, Jeans - Denim,Casual Wear,6448,6648,1,6648,0,Chennai,6648,0,6448,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN12,On Shop, Jeans - Denim,Casual Wear,9348,9548,1,9548,0,Bangalore,9548,0,9348,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN18,On Shop, Jeans - Denim,Casual Wear,14576,14776,1,14776,0,Chennai,14776,0,14576,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN12,On Shop, Jeans - Denim,Casual Wear,1946,2146,1,2146,0,Hyderabad,2146,0,1946,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN14,On Shop, Jeans - Lega,Casual Wear,7841,8041,1,8041,0,Chennai,8041,0,7841,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN27,Online Order, Jeans - Levis,Casual Wear,6535,6735,1,6735,0,Chennai,6735,0,6535,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN27,Online Order, T-shirt,Semi Formal,15780,15980,1,15980,0,Bangalore,15980,0,15780,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN26,Online Order, Shirt - PE,Semi Formal,2782,2982,1,2982,0,Chennai,2982,0,2782,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN26,Online Order, T-shirt,Semi Formal,2734,2934,1,2934,0,Bangalore,2934,0,2734,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN25,Online Order, Jeans - Denim,Casual Wear,12226,12426,3,37278,0,Hyderabad,37278,0,36678,600,False,False,5.219016485455709,1.0,0
2019-02-06,LN24,On Shop, T-shirt,Semi Formal,18682,18882,1,18882,0,Bangalore,18882,0,18682,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN24,On Shop, T-shirt,Semi Formal,11270,11470,1,11470,0,Bangalore,11470,0,11270,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN27,Online Order, Jeans - Zara,Casual Wear,16813,17013,1,17013,0,Bangalore,17013,0,16813,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN24,On Shop, Jeans - Denim,Casual Wear,13431,13631,1,13631,0,Bangalore,13631,0,13431,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN23,On Shop, Jeans - Levis,Casual Wear,5597,5797,1,5797,0,Bangalore,5797,0,5597,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN22,On Shop, Jeans - Levis,Casual Wear,13768,13968,2,27936,0,Hyderabad,27936,0,27536,400,False,False,5.219016485455709,1.0,0
2019-02-06,LN22,On Shop, Jeans - Zara,Casual Wear,6323,6523,3,19569,0,Chennai,19569,0,18969,600,False,False,5.219016485455709,1.0,0
2019-02-06,LN21,On Shop, Jeans - Denim,Casual Wear,3077,3277,1,3277,0,Bangalore,3277,0,3077,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN20,On Shop, T-shirt,Semi Formal,16134,16334,1,16334,0,Hyderabad,16334,0,16134,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN20,On Shop, T-shirt,Semi Formal,12698,12898,1,12898,0,Chennai,12898,0,12698,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN20,On Shop, Jeans - Denim,Casual Wear,1010,1210,1,1210,0,Hyderabad,1210,0,1010,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN23,On Shop, T-shirt,Semi Formal,1067,1267,1,1267,0,Chennai,1267,0,1067,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN28,Online Order, Jeans - Levis,Casual Wear,8313,8513,1,8513,0,Bangalore,8513,0,8313,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN29,Online Order, Jeans - Levis,Casual Wear,5862,6062,1,6062,0,Hyderabad,6062,0,5862,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN18,On Shop, Jeans - Lega,Casual Wear,13071,13271,1,13271,0,Bangalore,13271,0,13071,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN14,On Shop, Jeans - Denim,Casual Wear,14052,14252,1,14252,0,Hyderabad,14252,0,14052,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN14,On Shop, Jeans - Lega,Casual Wear,17087,17287,1,17287,0,Chennai,17287,0,17087,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN15,On Shop, Jeans - Denim,Casual Wear,12050,12250,1,12250,0,Chennai,12250,0,12050,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN15,On Shop, Jeans - Denim,Casual Wear,17836,18036,2,36072,0,Bangalore,36072,0,35672,400,False,False,5.219016485455709,1.0,0
2019-02-06,LN15,On Shop, Jeans - Denim,Casual Wear,1958,2158,1,2158,0,Bangalore,2158,0,1958,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN15,On Shop, Jeans - Denim,Casual Wear,17587,17787,1,17787,0,Chennai,17787,0,17587,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN16,On Shop, Jeans - Denim,Casual Wear,7153,7353,1,7353,0,Chennai,7353,0,7153,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN16,On Shop, Shirt - PE,Semi Formal,2920,3120,1,3120,0,Bangalore,3120,0,2920,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN16,On Shop, Shirt - PE,Semi Formal,955,1155,2,2310,0,Bangalore,2310,0,1910,400,False,False,5.219016485455709,1.0,0
2019-02-06,LN17,On Shop, Jeans - Zara,Casual Wear,9577,9777,1,9777,0,Chennai,9777,0,9577,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN17,On Shop, Jeans - Denim,Casual Wear,7103,7303,1,7303,0,Bangalore,7303,0,7103,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN17,On Shop, Shirt - PE,Semi Formal,11448,11648,1,11648,0,Hyderabad,11648,0,11448,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN17,On Shop, Jeans - Lega,Casual Wear,12788,12988,1,12988,0,Bangalore,12988,0,12788,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN17,On Shop, Shirt - PE,Semi Formal,18289,18489,1,18489,0,Hyderabad,18489,0,18289,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN17,On Shop, T-shirt,Semi Formal,9101,9301,1,9301,0,Bangalore,9301,0,9101,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN17,On Shop, Jeans - Denim,Casual Wear,17400,17600,1,17600,0,Hyderabad,17600,0,17400,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN17,On Shop, Jeans - Denim,Casual Wear,16666,16866,1,16866,0,Chennai,16866,0,16666,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN13,On Shop, Jeans - Lega,Casual Wear,18127,18327,1,18327,0,Hyderabad,18327,0,18127,200,False,False,5.219016485455709,1.0,0
2019-02-06,LN27,Online Order, Jeans - Levis,Casual Wear,15769,15969,1,1100,0,Chennai,15969,14869,15769,200,False,True,5.219016485455709,1.0,1
2019-02-07,BL30,On Shop, Jeans - Denim,Casual Wear,8952,9152,1,900,0,Chennai,9152,8252,8952,200,False,True,5.219016485455709,1.0,1
2019-02-07,BL18,On Shop, Jeans - Lega,Casual Wear,3657,3857,1,1000,0,Chennai,3857,2857,3657,200,False,True,5.219016485455709,1.0,1
2019-02-07,BL27,On Shop, T-shirt,Semi Formal,1793,1993,1,1993,0,Hyderabad,1993,0,1793,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL28,On Shop, T-shirt,Semi Formal,17445,17645,1,17645,0,Hyderabad,17645,0,17445,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL28,On Shop, Jeans - Levis,Casual Wear,7699,7899,1,7899,0,Hyderabad,7899,0,7699,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL28,On Shop, Jeans - Zara,Casual Wear,5957,6157,1,6157,0,Bangalore,6157,0,5957,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL29,On Shop, T-shirt,Semi Formal,1627,1827,1,1827,0,Hyderabad,1827,0,1627,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL29,On Shop, Jeans - Zara,Casual Wear,5146,5346,1,5346,0,Chennai,5346,0,5146,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL30,On Shop, Jeans - Denim,Casual Wear,16549,16749,1,16749,0,Hyderabad,16749,0,16549,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL31,On Shop, T-shirt,Semi Formal,6363,6563,1,6563,0,Chennai,6563,0,6363,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL32,On Shop, T-shirt,Semi Formal,7293,7493,1,7493,0,Chennai,7493,0,7293,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL33,On Shop, T-shirt,Semi Formal,14710,14910,1,14910,0,Hyderabad,14910,0,14710,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL33,On Shop, Jeans - Levis,Casual Wear,14400,14600,1,14600,0,Hyderabad,14600,0,14400,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL33,On Shop, T-shirt,Semi Formal,2094,2294,1,2294,0,Bangalore,2294,0,2094,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL34,On Shop, T-shirt,Semi Formal,2892,3092,1,3092,0,Hyderabad,3092,0,2892,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL34,On Shop, T-shirt,Semi Formal,16603,16803,1,16803,0,Chennai,16803,0,16603,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL34,On Shop, Jeans - Denim,Casual Wear,10567,10767,1,10767,0,Chennai,10767,0,10567,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL27,On Shop, T-shirt,Semi Formal,9805,10005,2,20010,0,Hyderabad,20010,0,19610,400,False,False,5.219016485455709,1.0,0
2019-02-07,BL26,On Shop, T-shirt,Semi Formal,16750,16950,1,16950,0,Bangalore,16950,0,16750,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL26,On Shop, Jeans - Levis,Casual Wear,10594,10794,1,10794,0,Chennai,10794,0,10594,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL26,On Shop, Jeans - Lega,Casual Wear,1229,1429,1,1429,0,Chennai,1429,0,1229,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL20,On Shop, Jeans - Zara,Casual Wear,1075,1275,1,1275,0,Bangalore,1275,0,1075,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL20,On Shop, Jeans - Lega,Casual Wear,14844,15044,1,15044,0,Bangalore,15044,0,14844,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL17,Online Order, Jeans - Levis,Casual Wear,10103,10303,1,1100,0,Bangalore,10303,9203,10103,200,False,True,5.219016485455709,1.0,1
2019-02-07,BL21,On Shop, shirt,Formal,2994,3194,1,3194,0,Chennai,3194,0,2994,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL21,On Shop, Jeans - Lega,Casual Wear,1901,2101,1,2101,0,Hyderabad,2101,0,1901,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL21,On Shop, Shirt - PE,Semi Formal,16277,16477,1,16477,0,Chennai,16477,0,16277,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL22,On Shop, T-shirt,Semi Formal,14159,14359,1,14359,0,Chennai,14359,0,14159,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL35,On Shop, T-shirt,Semi Formal,3232,3432,1,3432,0,Chennai,3432,0,3232,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL22,On Shop, Shirt - PE,Semi Formal,11050,11250,1,11250,0,Hyderabad,11250,0,11050,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL23,On Shop, shirt,Formal,5752,5952,1,5952,0,Bangalore,5952,0,5752,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL24,On Shop, shirt,Formal,9454,9654,1,9654,0,Hyderabad,9654,0,9454,200,False,False,5.219016485455709,1.0,0
2019-02-07,BL24,On Shop, shirt,Formal,11226,11426,1,11426,0,Hyderabad,11426,0,11226,200,False,False,5.219016485455709,1.0,0
